Time,RPM,TPS,IAT,CLT,Engine,Accel Enrich,VE,Advance,Battery V,Hard Limiter
263.228,7676,28,31,73,9,100,71,35,12.2,0
263.376,8134,28,31,73,9,100,72,36,11.9,0
263.531,8600,28,31,73,9,100,73,36,11.9,0
263.69,8992,20,31,73,9,100,68,36,12.4,0
263.842,8532,16,31,73,9,100,65,34,12.4,0
263.953,7907,22,31,73,25,100,68,36,12.6,0
264.097,9047,31,31,73,25,100,76,37,12.6,0
264.248,8319,37,31,73,25,100,78,36,12.8,0
264.395,8379,36,31,73,9,100,77,36,12.8,0
264.547,8474,37,31,73,9,100,78,36,12.8,0
264.694,8547,34,31,73,9,100,77,37,12.8,0
264.843,8620,32,31,73,9,100,75,37,12.8,0
264.964,8833,32,31,73,9,100,76,37,12.8,0
265.116,9030,32,31,73,9,100,76,37,12.8,0
265.268,9174,31,31,73,9,100,76,37,12.9,0
265.416,9339,31,31,73,9,100,76,38,12.9,0
265.567,9572,31,31,73,9,100,76,38,12.9,0
265.681,9803,22,31,73,9,100,70,39,12.8,0
265.825,8474,17,31,73,9,100,65,34,12.8,0
265.977,9151,30,31,73,25,100,76,38,12.9,0
266.124,8086,35,31,73,9,100,76,36,12.9,0
266.272,7684,33,31,73,9,100,74,35,12.7,0
266.419,8055,34,31,73,9,100,76,37,12.8,0
266.566,8351,35,31,73,9,100,77,36,12.8,0
266.714,8417,34,31,73,9,100,77,37,12.8,0
266.862,8665,31,31,73,9,100,75,37,12.8,0
266.997,8761,30,31,73,9,100,75,37,12.9,0
267.144,8880,29,31,73,9,100,74,37,12.9,0
267.291,8960,30,31,73,9,100,75,37,12.5,0
267.431,9129,30,31,73,9,100,76,38,12.5,0
267.562,9196,30,31,73,9,100,76,38,12.2,0
267.693,9213,30,31,73,9,100,76,38,12.5,0
267.824,9339,29,31,73,9,100,75,38,12.5,0
267.975,9386,29,31,73,9,100,75,38,12.6,0
268.127,9398,28,31,73,9,100,74,38,12.6,0
268.279,9523,28,31,73,9,100,74,38,12.7,0
268.43,9609,28,31,73,9,100,74,38,12.7,0
268.582,9646,28,31,73,9,100,74,38,12.8,0
268.733,9765,28,31,73,9,100,74,38,12.3,0
268.885,9784,28,31,73,9,100,75,39,12.3,0
269.033,9797,28,31,73,9,100,75,39,12.6,0
269.188,9791,28,31,73,9,100,74,38,12.6,0
269.34,9740,28,31,73,9,100,74,38,12.2,0
269.454,9765,28,31,73,9,100,74,38,12.2,0
269.606,9803,28,31,73,9,100,74,38,12.5,0
269.721,9836,28,31,73,9,100,74,39,12.5,0
269.872,9596,28,31,73,9,100,75,39,12.7,0
270.028,9797,28,31,73,9,100,75,39,12.8,0
270.134,10148,28,31,73,9,100,75,39,12.8,0
270.286,9803,28,31,73,9,100,74,38,12.5,0
270.442,9829,28,31,73,9,100,75,39,12.5,0
270.593,9765,28,31,73,9,100,74,38,12.7,0
270.745,10155,28,31,73,9,100,75,39,12.7,0
270.897,9646,25,31,73,9,100,72,38,12.7,0
271.012,9715,18,31,73,9,100,67,36,12.7,0
271.15,8777,15,31,73,9,100,64,34,12.5,0
271.264,7882,14,31,73,9,100,63,32,12.7,0
271.412,6861,12,31,73,9,100,62,30,12.7,0
271.544,6021,12,31,73,9,100,62,30,12.8,0
271.671,5279,12,31,73,9,100,61,29,12.8,0
271.802,4728,12,31,73,9,100,61,28,12.8,0
271.941,4436,12,31,73,9,100,60,27,12.8,0
272.064,4177,12,31,73,9,100,60,27,12.8,0
272.183,4044,11,31,73,9,100,59,26,12.8,0
272.302,4012,11,31,73,9,100,59,26,12.9,0
272.425,4063,11,31,73,9,100,59,26,12.9,0
272.547,4131,11,31,73,9,100,59,27,12.9,0
272.67,4206,11,31,73,9,100,59,27,12.9,0
272.793,4108,11,31,73,9,100,59,27,12.9,0
272.916,4122,11,31,73,9,100,59,27,12.9,0
273.039,4055,11,31,73,9,100,59,26,12.9,0
273.162,4162,11,31,73,9,100,59,27,12.9,0
273.284,4112,11,31,73,9,100,59,27,12.9,0
273.407,4036,11,31,73,9,100,59,26,12.9,0
273.53,4081,11,31,73,9,100,59,27,12.9,0
273.654,4044,11,31,73,9,100,59,26,12.8,0
273.777,4048,11,31,73,9,100,59,26,12.8,0
273.899,4058,11,31,73,9,100,59,26,12.4,0
274.018,4140,11,31,73,9,100,59,27,12.4,0
274.145,4124,11,31,73,9,100,59,27,12.7,0
274.264,4135,11,31,73,9,100,59,27,12.7,0
274.387,4072,11,31,73,9,100,59,26,12.8,0
274.51,4018,11,31,73,9,100,59,26,12.8,0
274.632,3938,11,31,73,9,100,59,26,12.8,0
274.755,4092,11,31,73,9,100,59,27,12.8,0
274.878,4023,11,31,73,9,100,59,26,12.9,0
275.001,4036,11,31,73,9,100,59,26,12.9,0
275.124,4066,11,31,73,9,100,59,26,12.9,0
275.246,4017,11,31,73,9,100,59,26,12.9,0
275.369,4042,11,31,73,9,100,59,26,13,0
275.493,4059,11,31,73,9,100,59,26,13,0
275.616,4046,11,31,73,9,100,59,26,12.9,0
275.739,4043,11,31,73,9,100,59,26,12.9,0
275.858,4026,11,31,73,9,100,59,26,12.9,0
275.98,3993,11,31,73,9,100,59,26,12.9,0
276.103,4021,11,31,73,9,100,59,26,13,0
276.226,4000,11,31,73,9,100,59,26,13,0
276.349,4033,11,31,73,9,100,59,26,13,0
276.472,4072,11,31,73,9,100,59,26,13,0
276.594,4092,11,31,73,9,100,59,27,12.9,0
276.717,4069,11,31,73,9,100,59,26,12.9,0
276.84,3916,11,31,73,9,100,59,26,12.9,0
276.963,3842,11,31,73,9,100,59,26,12.9,0
277.086,3852,11,31,73,9,100,59,26,12.9,0
277.209,3894,11,31,73,9,100,59,26,12.9,0
277.332,3898,11,31,73,9,100,59,26,12.9,0
277.455,3869,11,31,73,9,100,59,26,12.9,0
277.578,3827,11,31,73,9,100,59,26,12.9,0
277.697,3718,11,31,73,9,100,59,26,12.9,0
277.819,3725,11,31,73,9,100,59,26,12.9,0
277.943,3771,11,31,73,9,100,59,26,12.9,0
278.065,3781,11,31,73,9,100,59,26,12.9,0
278.192,3734,11,31,73,9,100,59,26,12.9,0
278.311,3810,11,31,73,9,100,59,26,12.9,0
278.434,3842,11,31,73,9,100,59,26,12.7,0
278.557,3907,11,31,73,9,100,59,26,12.7,0
278.679,3981,11,31,73,9,100,59,26,12.8,0
278.802,4021,11,31,73,9,100,59,26,12.8,0
278.925,4037,11,31,73,9,100,59,26,12.8,0
279.044,3904,11,31,73,9,100,59,26,12.8,0
279.167,3748,11,31,73,9,100,59,26,12.9,0
279.295,3759,11,31,73,9,100,59,26,12.9,0
279.413,3697,11,31,73,9,100,59,26,13,0
279.536,3767,11,31,73,9,100,59,26,13,0
279.659,3790,11,31,73,9,100,59,26,13,0
279.784,3838,11,31,73,9,100,59,26,13,0
279.901,3977,11,31,73,9,100,59,26,12.9,0
280.024,4033,11,31,73,9,100,59,26,12.9,0
280.146,3961,11,31,73,9,100,59,26,12.9,0
280.273,3902,11,31,73,9,100,59,26,12.9,0
280.396,3917,11,31,73,9,100,59,26,12.6,0
280.519,3807,11,31,73,9,100,59,26,12.6,0
280.642,3816,11,31,73,9,100,59,26,12.7,0
280.76,3759,11,31,73,9,100,59,26,12.7,0
280.883,3748,11,31,73,9,100,59,26,12.6,0
281.007,3755,11,31,73,9,100,59,26,12.6,0
281.129,3804,11,31,73,9,100,59,26,12.6,0
281.257,3819,11,31,73,9,100,59,26,12.4,0
281.375,3831,11,31,73,9,100,59,26,12.4,0
281.498,3868,11,31,73,9,100,59,26,12.1,0
281.621,3823,11,31,73,9,100,59,26,12.1,0
281.744,3882,11,31,73,9,100,59,26,12.6,0
281.867,3826,11,31,73,9,100,59,26,12.6,0
281.986,3760,11,31,73,9,100,59,26,12.8,0
282.108,3783,11,31,73,9,100,59,26,12.8,0
282.235,3852,11,31,73,9,100,59,26,12.8,0
282.358,3792,11,31,73,9,100,59,26,12.8,0
282.481,3712,11,31,73,9,100,59,26,12.8,0
282.6,3769,11,31,73,9,100,59,26,12.8,0
282.724,3910,11,31,73,9,100,59,26,12.8,0
282.845,3872,11,31,73,9,100,59,26,12.8,0
282.968,3798,11,31,73,9,100,59,26,12.9,0
283.092,3760,11,31,73,9,100,59,26,12.9,0
283.21,3798,10,31,73,9,100,58,26,12.9,0
283.338,3697,10,31,73,9,100,58,26,12.9,0
283.46,3717,10,31,73,9,100,58,26,12.9,0
283.583,3693,10,31,73,9,100,58,26,12.9,0
283.706,3737,10,31,73,9,100,58,26,12.7,0
283.825,3756,10,31,73,9,100,58,26,12.7,0
283.948,3826,10,31,73,9,100,58,26,12.8,0
284.071,3828,10,31,73,9,100,58,26,12.8,0
284.193,3812,10,31,73,9,100,58,26,12.2,0
284.32,3807,10,31,73,9,100,58,26,12.2,0
284.443,3793,10,31,73,9,100,58,26,12.6,0
284.566,3733,10,31,73,9,100,58,26,12.6,0
284.686,3686,10,31,73,9,100,58,26,12.7,0
284.807,3659,10,31,73,9,100,58,26,12.7,0
284.931,3732,10,31,73,9,100,58,26,12.8,0
285.05,3809,10,31,73,9,100,58,26,12.8,0
285.173,3790,10,31,73,9,100,58,26,12.8,0
285.3,3900,10,31,73,9,100,58,26,12.8,0
285.423,3802,10,31,73,9,100,58,26,12.8,0
285.545,3692,10,31,73,9,100,58,26,12.9,0
285.668,3720,10,31,73,9,100,58,26,12.9,0
285.787,3707,10,31,73,9,100,58,26,12.4,0
285.91,3598,10,31,73,9,100,58,26,12.4,0
286.033,3509,10,31,73,9,100,58,26,12.7,0
286.151,3465,10,31,73,9,100,58,26,12.7,0
286.282,3502,10,31,73,9,100,58,26,12.5,0
286.401,3596,10,31,73,9,100,58,26,12.5,0
286.524,3743,10,31,73,9,100,58,26,12.7,0
286.647,3911,10,31,73,9,100,58,26,12.7,0
286.771,3997,10,31,73,9,100,58,26,12.2,0
286.889,3974,10,31,73,9,100,58,26,12.2,0
287.011,3947,10,31,73,9,100,58,26,12.5,0
287.135,3866,10,31,73,9,100,58,26,12.5,0
287.258,3797,10,31,73,9,100,58,26,12.7,0
287.385,3709,10,31,73,9,100,58,26,12.7,0
287.508,3662,10,31,73,9,100,58,26,12.3,0
287.63,3702,10,31,73,9,100,58,26,12.3,0
287.749,3606,10,31,73,9,100,58,26,12.6,0
287.872,3637,10,31,73,9,100,58,26,12.6,0
287.995,3685,10,31,73,9,100,58,26,12.7,0
288.114,3760,10,31,73,9,100,58,26,12.7,0
288.237,3785,10,31,73,9,100,58,26,12.8,0
288.367,3805,10,31,73,9,100,58,26,12.8,0
288.487,3861,10,31,73,9,100,58,26,12.8,0
288.609,3879,10,31,73,9,100,58,26,12.8,0
288.733,3763,10,31,73,9,100,58,26,12.8,0
288.856,3741,10,31,73,9,100,58,26,12.8,0
288.974,3709,10,31,73,9,100,58,26,12.8,0
289.097,3632,10,31,73,9,100,58,26,12.8,0
289.22,3643,10,31,73,9,100,58,26,12.8,0
289.347,3634,10,31,73,9,100,58,26,12.9,0
289.466,3741,10,31,73,9,100,58,26,12.9,0
289.588,3841,10,31,73,9,100,58,26,12.9,0
289.711,3789,10,31,73,9,100,58,26,12.9,0
289.834,3810,10,31,73,9,100,58,26,12.9,0
289.957,3818,10,31,73,9,100,58,26,12.9,0
290.076,3749,10,31,73,9,100,58,26,13,0
290.199,3699,10,31,73,9,100,58,26,13,0
290.325,3617,10,31,73,9,100,58,26,12.6,0
290.449,3557,10,31,73,9,100,58,26,12.6,0
290.571,3389,10,31,73,9,100,58,25,12.2,0
290.69,3328,10,31,73,9,100,58,25,12.2,0
290.814,3384,10,31,73,9,100,58,25,12.6,0
290.936,3510,10,31,73,9,100,58,26,12.6,0
291.055,3443,10,31,73,9,100,58,26,12.7,0
291.177,3400,10,31,73,9,100,58,25,12.7,0
291.297,3457,10,31,73,9,100,58,26,12.8,0
291.428,3463,10,31,73,9,100,58,26,12.8,0
291.551,3562,10,31,73,9,100,58,26,12.9,0
291.673,3632,10,31,73,9,100,58,26,12.9,0
291.792,3682,10,31,73,9,100,58,26,12.9,0
291.915,3646,10,31,73,9,100,58,26,12.9,0
292.034,3740,10,31,73,9,100,58,26,12.9,0
292.157,3820,10,31,73,9,100,58,26,12.9,0
292.28,3700,10,31,73,9,100,58,26,12.9,0
292.411,3564,10,31,73,9,100,58,26,12.9,0
292.534,3424,10,31,73,9,100,58,26,13,0
292.653,3414,10,31,73,9,100,58,26,13,0
292.776,3462,10,31,73,9,100,58,26,12.9,0
292.895,3392,10,31,73,9,100,58,25,12.9,0
293.017,3536,10,31,73,9,100,58,26,12.9,0
293.14,3512,10,31,73,9,100,58,26,12.4,0
293.259,3597,10,31,73,9,100,58,26,12.4,0
293.39,3524,10,31,73,9,100,58,26,12.7,0
293.513,3473,10,31,73,9,100,58,26,12.7,0
293.632,3481,10,31,73,9,100,58,26,12.8,0
293.754,3528,10,31,73,9,100,58,26,12.8,0
293.877,3542,10,31,73,9,100,58,26,12.8,0
293.996,3462,10,31,73,9,100,58,26,12.8,0
294.119,3503,10,31,73,9,100,58,26,12.9,0
294.242,3544,10,31,73,9,100,58,26,12.9,0
294.341,3488,10,31,73,9,100,58,26,12.6,0
294.463,3521,10,31,73,9,100,58,26,12.6,0
294.586,3473,10,31,73,9,100,58,26,12.7,0
294.705,3490,10,31,73,9,100,58,26,12.7,0
294.828,3514,10,31,73,9,100,58,26,12.8,0
294.951,3526,10,31,73,9,100,58,26,12.8,0
295.069,3550,10,31,73,9,100,58,26,12.8,0
295.192,3482,10,31,73,9,100,58,26,12.8,0
295.315,3498,10,31,73,9,100,58,26,12.8,0
295.442,3376,10,31,73,9,100,58,25,12.8,0
295.566,3546,10,31,73,9,100,58,26,12.9,0
295.688,3579,10,31,73,9,100,58,26,12.9,0
295.806,3603,10,31,73,9,100,58,27,12.9,0
295.93,3591,10,31,73,9,100,58,26,12.9,0
296.052,3437,10,31,73,9,100,58,26,12.9,0
296.172,3416,10,31,73,9,100,58,26,12.9,0
296.295,3446,10,31,73,9,100,58,26,12.9,0
296.425,3541,10,31,73,9,100,58,26,12.9,0
296.544,3599,10,31,73,9,100,58,26,12.9,0
296.667,3668,10,31,73,9,100,58,26,12.9,0
296.79,3750,10,31,73,9,100,58,26,12.9,0
296.913,3783,10,31,73,9,100,58,26,13,0
297.032,3703,10,31,73,9,100,58,26,13,0
297.155,3694,10,31,73,9,100,58,26,12.9,0
297.277,3661,10,31,73,9,100,58,26,12.9,0
297.405,3651,10,31,73,9,100,58,26,12.9,0
297.527,3647,10,31,73,9,100,58,26,12.9,0
297.651,3740,10,31,73,9,100,58,26,12.9,0
297.768,3684,10,31,73,9,100,58,26,12.9,0
297.891,3696,10,31,73,9,100,58,26,12.9,0
298.014,3725,10,31,73,9,100,58,26,12.9,0
298.138,3735,10,31,73,9,100,58,26,12.9,0
298.257,3667,10,31,73,9,100,58,26,12.9,0
298.38,3679,10,31,73,9,100,58,26,12.8,0
298.511,3781,10,31,73,9,100,58,26,12.8,0
298.629,3790,10,31,73,9,100,58,26,12.9,0
298.752,3761,10,31,73,9,100,58,26,12.9,0
298.875,3731,10,31,73,9,100,58,26,12.9,0
298.998,3774,10,31,73,9,100,58,26,12.9,0
299.117,3808,10,31,73,9,100,58,26,12.9,0
299.239,3778,10,31,73,9,100,58,26,12.9,0
299.362,3739,10,31,72,9,100,58,26,12.9,0
299.49,3738,10,31,72,9,100,58,26,12.9,0
299.612,3671,10,31,72,9,100,58,26,12.8,0
299.731,3570,10,31,72,9,100,58,26,12.8,0
299.855,3564,10,31,72,9,100,58,26,12.9,0
299.977,3457,10,31,72,9,100,58,26,12.9,0
300.095,3452,10,31,72,9,100,58,26,12.9,0
300.219,3480,10,31,72,9,100,58,26,12.9,0
300.342,3583,10,31,72,9,100,58,26,12.9,0
300.469,3646,10,31,72,9,100,58,26,12.9,0
300.591,3718,10,31,72,9,100,58,26,12.9,0
300.714,3520,10,31,72,9,100,58,26,13,0
300.833,3419,10,31,72,9,100,58,26,13,0
300.956,3433,10,31,72,9,100,58,26,13.3,0
301.079,3400,10,31,72,9,100,58,25,13.3,0
301.198,3451,10,31,72,9,100,58,26,13.4,0
301.32,3469,10,31,72,9,100,58,26,13.4,0
301.451,3510,10,31,72,9,100,58,26,13.5,0
301.57,3473,10,31,72,9,100,58,26,13.5,0
301.694,3542,10,31,72,9,100,58,26,13.5,0
301.817,3470,10,31,72,9,100,58,26,13.5,0
301.935,3481,10,31,72,9,100,58,26,13.6,0
302.058,3465,10,31,72,9,100,58,26,13.6,0
302.181,3423,10,31,72,9,100,58,26,13.6,0
302.299,3440,10,31,72,9,100,58,26,13.6,0
302.423,3463,10,31,72,9,100,58,26,13.6,0
302.554,3508,10,31,72,9,100,58,26,13.6,0
302.676,3479,10,31,72,9,100,58,26,13.5,0
302.796,3476,10,31,72,9,100,58,26,13.5,0
302.918,3449,10,31,72,9,100,58,26,13.5,0
303.037,3424,10,31,72,9,100,58,26,13.5,0
303.16,3356,10,31,72,9,100,58,25,13.5,0
303.283,3509,10,31,72,9,100,58,26,13.5,0
303.401,3503,10,31,72,9,100,58,26,13.5,0
303.537,3551,10,31,72,9,100,58,26,13.5,0
303.656,3494,10,31,72,9,100,58,26,13,0
303.779,3324,10,31,72,9,100,58,25,13,0
303.898,3327,10,31,72,9,100,58,25,13.3,0
304.02,3354,10,31,72,9,100,58,25,13.3,0
304.139,3435,10,31,72,9,100,58,26,13.3,0
304.262,3352,10,31,72,9,100,58,25,13.4,0
304.385,3410,10,31,72,9,100,58,26,13.4,0
304.484,3477,10,31,72,9,100,58,26,13.4,0
304.605,3566,10,31,72,9,100,58,26,13.4,0
304.728,3676,10,31,72,9,100,58,26,13.5,0
304.847,3711,10,31,72,9,100,58,26,13.5,0
304.97,3662,10,31,72,9,100,58,26,13.4,0
305.093,3550,10,31,72,9,100,58,26,13.4,0
305.212,3409,10,31,72,9,100,58,26,12.9,0
305.335,3408,10,31,72,9,100,58,26,12.9,0
305.454,3290,10,31,72,9,100,58,25,13.3,0
305.585,3212,10,31,72,9,100,58,25,13.3,0
305.708,3318,10,31,72,9,100,58,25,13,0
305.827,3327,10,31,72,9,100,58,25,13,0
305.949,3370,10,31,72,9,100,58,25,12.8,0
306.068,3372,10,31,72,9,100,58,25,12.8,0
306.191,3492,10,31,72,9,100,58,26,13.1,0
306.314,3449,10,31,72,9,100,58,26,13.1,0
306.433,3429,10,31,72,9,100,58,26,13.3,0
306.569,3415,10,31,72,9,100,58,26,13.3,0
306.687,3387,10,31,72,9,100,58,25,13.4,0
306.81,3371,10,31,72,9,100,58,25,13.4,0
306.929,3511,10,31,72,9,100,58,26,13.5,0
307.052,3392,10,31,72,9,100,58,25,13.5,0
307.175,3357,10,31,72,9,100,58,25,13.5,0
307.293,3427,10,31,72,9,100,58,26,13.5,0
307.416,3255,10,31,72,9,100,58,25,13.5,0
307.519,3354,10,31,72,9,100,58,25,13.5,0
307.637,3424,10,31,72,9,100,58,26,13.5,0
307.76,3441,10,31,72,9,100,58,26,13.6,0
307.879,3458,10,31,72,9,100,58,26,13.6,0
308.002,3375,10,31,72,9,100,58,25,13.6,0
308.124,3322,10,31,72,9,100,58,25,13.6,0
308.243,3312,10,31,72,9,100,58,25,13.5,0
308.367,3355,10,31,72,9,100,58,25,13.5,0
308.485,3328,10,31,72,9,100,58,25,13.5,0
308.62,3345,10,31,72,9,100,58,25,13.5,0
308.739,3378,10,31,72,9,100,58,25,13.6,0
308.862,3524,10,31,72,9,100,58,26,13.6,0
308.981,3517,10,31,72,9,100,58,26,13.6,0
309.104,3390,10,31,72,9,100,58,25,13.6,0
309.227,3356,10,31,72,9,100,58,25,13.6,0
309.345,3376,10,31,72,9,100,58,25,13.6,0
309.468,3391,10,31,72,9,100,58,25,13.2,0
309.599,3419,10,31,72,9,100,58,26,13.2,0
309.722,3421,10,31,72,9,100,58,26,13.4,0
309.841,3399,10,31,72,9,100,58,25,13.4,0
309.963,3468,10,31,72,9,100,58,26,13.5,0
310.083,3478,10,31,72,9,100,58,26,13.5,0
310.206,3371,10,31,72,9,100,58,25,13.5,0
310.329,3398,10,31,72,9,100,58,25,13.5,0
310.448,3357,10,31,72,9,100,58,25,13.5,0
310.578,3491,10,31,72,9,100,58,26,13.5,0
310.701,3323,10,31,72,9,100,58,25,13.5,0
310.82,3394,10,31,72,9,100,58,25,13.5,0
310.943,3381,10,31,72,9,100,58,25,13.5,0
311.066,3260,10,31,72,9,100,58,25,13.5,0
311.185,3331,10,31,72,9,100,58,25,13.5,0
311.307,3433,10,31,72,9,100,58,26,13.6,0
311.426,3547,10,31,72,9,100,58,26,13.6,0
311.529,3469,10,31,72,9,100,58,26,13.5,0
311.652,3317,10,31,72,9,100,58,25,13.5,0
311.771,3221,10,31,72,9,100,58,25,13.5,0
311.893,3336,10,31,72,9,100,58,25,13.5,0
312.016,3329,10,31,72,9,100,58,25,13.5,0
312.135,3357,10,31,72,9,100,58,25,13.5,0
312.258,3468,10,31,73,9,100,58,26,13.5,0
312.377,3430,10,31,73,9,100,58,26,13.5,0
312.5,3489,10,31,73,9,100,58,26,13.5,0
312.63,3522,10,31,73,9,100,58,26,13.5,0
312.754,3373,10,31,73,9,100,58,25,13.5,0
312.877,3412,10,31,73,9,100,58,26,13.5,0
312.996,3479,10,31,73,9,100,58,26,13.5,0
313.119,3497,10,31,73,9,100,58,26,13.5,0
313.241,3436,10,31,73,9,100,58,26,13.5,0
313.36,3422,10,31,73,9,100,58,26,13.6,0
313.483,3530,10,31,73,9,100,58,26,13.6,0
313.581,3441,10,31,73,9,100,58,26,13.6,0
313.705,3397,10,31,73,9,100,58,25,13.6,0
313.827,3374,10,31,73,9,100,58,25,13.6,0
313.945,3324,10,31,73,9,100,58,25,13.6,0
314.069,3434,10,31,73,9,100,58,26,13.6,0
314.187,3470,10,31,73,9,100,58,26,13.6,0
314.311,3535,10,31,73,9,100,58,26,13.6,0
314.434,3444,10,31,73,9,100,58,26,13.6,0
314.552,3252,10,31,73,9,100,58,25,13.3,0
314.683,3271,10,31,73,9,100,58,25,13.3,0
314.806,3247,10,31,73,9,100,58,25,13.4,0
314.925,3351,10,31,73,9,100,58,25,13.4,0
315.048,3360,10,31,73,9,100,58,25,13.5,0
315.17,3303,10,31,73,9,100,58,25,13.5,0
315.289,3397,10,31,73,9,100,58,25,13.5,0
315.412,3334,10,31,73,9,100,58,25,13.5,0
315.531,3173,10,31,73,9,100,58,25,6.9,0
315.675,2471,10,31,73,9,100,58,24,6.9,0
315.801,1898,10,31,73,9,100,57,23,3.6,0
315.94,1290,10,31,73,9,100,57,22,3.6,0
316.051,154,10,31,73,10,100,56,7,2,0
316.174,87,10,31,73,10,100,56,7,2,0
316.277,0,10,31,73,0,100,0,7,2,0
316.371,0,10,31,74,0,100,0,7,1,0
316.456,0,10,31,74,0,100,0,7,1,0
316.543,0,10,31,74,0,100,0,7,0.5,0
316.637,0,10,31,74,0,100,0,7,0.5,0
316.731,0,10,31,74,0,100,0,7,0.5,0
316.822,0,10,31,74,0,100,0,7,0.2,0
316.916,0,10,31,74,0,100,0,7,0.2,0
317.01,0,10,31,74,0,100,0,7,0.2,0
317.1,0,10,31,74,0,100,0,7,0.1,0
317.189,0,10,31,74,0,100,0,7,0.1,0
317.284,0,10,31,74,0,100,0,7,0.1,0
317.378,0,10,31,74,0,100,0,7,0,0
317.469,0,10,31,74,0,100,0,7,0,0
317.563,0,10,31,74,0,100,0,7,0,0
317.657,0,10,31,74,0,100,0,7,0,0
317.752,0,10,31,74,0,100,0,7,0,0
317.841,0,10,31,74,0,100,0,7,0,0
317.935,0,10,31,74,0,100,0,7,0,0
318.03,0,10,31,74,0,100,0,7,0,0
318.12,0,10,31,74,0,100,0,7,0,0
318.214,0,10,31,74,0,100,0,7,0,0
318.309,0,10,31,74,0,100,0,7,0,0
318.399,0,10,31,74,0,100,0,7,0,0
318.492,0,10,31,74,0,100,0,7,0,0
318.587,0,10,31,74,0,100,0,7,0,0
318.681,0,10,31,74,0,100,0,7,0,0
318.771,0,10,31,74,0,100,0,7,0,0
318.866,0,10,31,74,0,100,0,7,0,0
318.96,0,10,31,74,0,100,0,7,0,0
319.049,0,10,31,74,0,100,0,7,0,0
319.144,0,10,31,74,0,100,0,7,0,0
319.238,0,10,31,74,0,100,0,7,0,0
319.328,0,10,31,74,0,100,0,7,0,0
319.423,0,10,31,74,0,100,0,7,0,0
319.517,0,10,31,74,0,100,0,7,0,0
319.607,0,10,31,74,0,100,0,7,0,0
319.701,0,10,31,74,0,100,0,7,0,0
319.791,0,10,31,74,0,100,0,7,0,0
319.878,0,10,31,74,0,100,0,7,0,0
319.971,0,10,31,74,0,100,0,7,0,0
320.066,0,10,31,74,0,100,0,7,0,0
320.156,0,10,31,74,0,100,0,7,0,0
320.251,0,10,31,74,0,100,0,7,0,0
320.344,0,10,31,75,0,100,0,7,0,0
320.434,0,10,31,75,0,100,0,7,0,0
320.524,0,10,31,75,0,100,0,7,0,0
320.619,0,10,31,75,0,100,0,7,0,0
320.713,0,10,31,75,0,100,0,7,0,0
320.807,0,10,31,75,0,100,0,7,0,0
320.898,0,10,31,75,0,100,0,7,0.2,0
320.992,0,10,31,75,0,100,0,7,0.2,0
321.085,0,10,31,75,0,100,0,7,0.3,0
321.176,0,10,31,75,0,100,0,7,0.3,0
321.27,0,10,31,75,0,100,0,7,0.3,0
321.364,0,10,31,75,0,100,0,7,0.3,0
321.45,0,10,31,75,0,100,0,7,0.3,0
321.541,0,10,31,75,0,100,0,7,0.3,0
321.631,0,10,31,75,0,100,0,7,0.3,0
321.72,0,10,31,75,0,100,0,7,0.3,0
321.81,0,10,31,75,0,100,0,7,0.3,0
321.901,0,10,31,75,0,100,0,7,0.3,0
321.987,0,10,31,75,0,100,0,7,0.3,0
322.077,0,10,31,75,0,100,0,7,0.3,0
322.171,0,10,31,75,0,100,0,7,0.3,0
322.255,0,10,31,75,0,100,0,7,0.3,0
322.347,0,10,31,75,0,100,0,7,0.3,0
322.441,0,10,31,75,0,100,0,7,0.3,0
322.531,0,10,31,75,0,100,0,7,0.3,0
322.626,0,10,31,75,0,100,0,7,0.3,0
322.712,0,10,31,75,0,100,0,7,0.3,0
322.802,0,10,31,75,0,100,0,7,0.3,0
322.897,0,10,31,75,0,100,0,7,0.3,0
322.99,0,10,31,75,0,100,0,7,0.3,0
323.08,0,10,31,75,0,100,0,7,0.3,0
323.166,0,10,31,75,0,100,0,7,0.3,0
323.257,0,10,31,75,0,100,0,7,0.3,0
323.351,0,10,31,75,0,100,0,7,0.3,0
323.445,0,10,31,75,0,100,0,7,0.3,0
323.536,0,10,31,75,0,100,0,7,0.3,0
323.622,0,10,31,75,0,100,0,7,0.3,0
323.715,0,10,31,75,0,100,0,7,0.3,0
323.805,0,10,31,75,0,100,0,7,0.3,0
323.9,0,10,31,75,0,100,0,7,0.3,0
323.99,0,10,31,75,0,100,0,7,0.3,0
324.076,0,10,31,75,0,100,0,7,0.3,0
324.171,0,10,31,75,0,100,0,7,0.3,0
324.261,0,10,31,75,0,100,0,7,0.3,0
324.354,0,10,31,75,0,100,0,7,0.3,0
324.448,0,10,31,75,0,100,0,7,0.3,0
324.539,0,10,31,75,0,100,0,7,0.3,0
324.625,0,10,31,75,0,100,0,7,0.3,0
324.719,0,10,31,75,0,100,0,7,0.3,0
324.809,0,10,31,75,0,100,0,7,0.3,0
324.9,0,10,31,75,0,100,0,7,0.3,0
324.986,0,10,31,75,0,100,0,7,0.3,0
325.079,0,10,31,75,0,100,0,7,0.3,0
325.174,0,10,31,75,0,100,0,7,0.3,0
325.264,0,10,31,75,0,100,0,7,0.3,0
325.358,0,10,31,75,0,100,0,7,0.3,0
325.453,0,10,31,75,0,100,0,7,0.3,0
